method,fpr,tpr,auc
One-Class SVM,0.1989824759751272,0.26782884310618066,0.3426201736366494
One-Class SVM,0.1989824759751272,0.2694136291600634,0.3426201736366494
One-Class SVM,0.20124364047484455,0.2694136291600634,0.3426201736366494
One-Class SVM,0.20124364047484455,0.27099841521394613,0.3426201736366494
One-Class SVM,0.2018089315997739,0.27099841521394613,0.3426201736366494
One-Class SVM,0.2018089315997739,0.27258320126782887,0.3426201736366494
One-Class SVM,0.20293951384963257,0.27258320126782887,0.3426201736366494
One-Class SVM,0.20293951384963257,0.27416798732171155,0.3426201736366494
One-Class SVM,0.20407009609949123,0.27416798732171155,0.3426201736366494
One-Class SVM,0.20407009609949123,0.2757527733755943,0.3426201736366494
One-Class SVM,0.20463538722442057,0.2757527733755943,0.3426201736366494
One-Class SVM,0.20463538722442057,0.277337559429477,0.3426201736366494
One-Class SVM,0.21254946297343133,0.277337559429477,0.3426201736366494
One-Class SVM,0.21254946297343133,0.27892234548335976,0.3426201736366494
One-Class SVM,0.21481062747314866,0.27892234548335976,0.3426201736366494
One-Class SVM,0.21481062747314866,0.2805071315372425,0.3426201736366494
One-Class SVM,0.22328999434708874,0.2805071315372425,0.3426201736366494
One-Class SVM,0.22328999434708874,0.2820919175911252,0.3426201736366494
One-Class SVM,0.2312040700960995,0.2820919175911252,0.3426201736366494
One-Class SVM,0.2312040700960995,0.2836767036450079,0.3426201736366494
One-Class SVM,0.2413793103448276,0.2836767036450079,0.3426201736366494
One-Class SVM,0.2413793103448276,0.28526148969889065,0.3426201736366494
One-Class SVM,0.24420576596947427,0.28526148969889065,0.3426201736366494
One-Class SVM,0.24420576596947427,0.2868462757527734,0.3426201736366494
One-Class SVM,0.2447710570944036,0.2868462757527734,0.3426201736366494
One-Class SVM,0.2447710570944036,0.2884310618066561,0.3426201736366494
One-Class SVM,0.2459016393442623,0.2884310618066561,0.3426201736366494
One-Class SVM,0.2459016393442623,0.2900158478605388,0.3426201736366494
One-Class SVM,0.2560768795929904,0.2900158478605388,0.3426201736366494
One-Class SVM,0.2560768795929904,0.29160063391442154,0.3426201736366494
One-Class SVM,0.2769926512153759,0.29160063391442154,0.3426201736366494
One-Class SVM,0.2769926512153759,0.2931854199683043,0.3426201736366494
One-Class SVM,0.28208027133973995,0.2931854199683043,0.3426201736366494
One-Class SVM,0.28208027133973995,0.294770206022187,0.3426201736366494
One-Class SVM,0.28773318258903335,0.294770206022187,0.3426201736366494
One-Class SVM,0.28773318258903335,0.29635499207606975,0.3426201736366494
One-Class SVM,0.2899943470887507,0.29635499207606975,0.3426201736366494
One-Class SVM,0.2899943470887507,0.2979397781299525,0.3426201736366494
One-Class SVM,0.2922555115884681,0.2979397781299525,0.3426201736366494
One-Class SVM,0.2922555115884681,0.29952456418383516,0.3426201736366494
One-Class SVM,0.30130016958733746,0.29952456418383516,0.3426201736366494
One-Class SVM,0.30130016958733746,0.3011093502377179,0.3426201736366494
One-Class SVM,0.3029960429621255,0.3011093502377179,0.3426201736366494
One-Class SVM,0.3029960429621255,0.30269413629160064,0.3426201736366494
One-Class SVM,0.30808366308648955,0.30269413629160064,0.3426201736366494
One-Class SVM,0.30808366308648955,0.30427892234548337,0.3426201736366494
One-Class SVM,0.3103448275862069,0.30427892234548337,0.3426201736366494
One-Class SVM,0.3103448275862069,0.3058637083993661,0.3426201736366494
One-Class SVM,0.3148671565856416,0.3058637083993661,0.3426201736366494
One-Class SVM,0.3148671565856416,0.3074484944532488,0.3426201736366494
One-Class SVM,0.32899943470887505,0.3074484944532488,0.3426201736366494
One-Class SVM,0.32899943470887505,0.3090332805071315,0.3426201736366494
One-Class SVM,0.33295647258338046,0.3090332805071315,0.3426201736366494
One-Class SVM,0.33295647258338046,0.31061806656101426,0.3426201736366494
One-Class SVM,0.3374788015828151,0.31061806656101426,0.3426201736366494
One-Class SVM,0.3374788015828151,0.312202852614897,0.3426201736366494
One-Class SVM,0.3776144714527982,0.312202852614897,0.3426201736366494
One-Class SVM,0.3776144714527982,0.31378763866877973,0.3426201736366494
One-Class SVM,0.3787450537026569,0.31378763866877973,0.3426201736366494
One-Class SVM,0.3787450537026569,0.3153724247226624,0.3426201736366494
One-Class SVM,0.38157150932730355,0.3153724247226624,0.3426201736366494
One-Class SVM,0.38157150932730355,0.31695721077654515,0.3426201736366494
One-Class SVM,0.3821368004522329,0.31695721077654515,0.3426201736366494
One-Class SVM,0.3821368004522329,0.3185419968304279,0.3426201736366494
One-Class SVM,0.3911814584511023,0.3185419968304279,0.3426201736366494
One-Class SVM,0.3911814584511023,0.3201267828843106,0.3426201736366494
One-Class SVM,0.39400791407574903,0.3201267828843106,0.3426201736366494
One-Class SVM,0.39400791407574903,0.32171156893819336,0.3426201736366494
One-Class SVM,0.39457320520067835,0.32171156893819336,0.3426201736366494
One-Class SVM,0.39457320520067835,0.3232963549920761,0.3426201736366494
One-Class SVM,0.4024872809496891,0.3232963549920761,0.3426201736366494
One-Class SVM,0.4024872809496891,0.3248811410459588,0.3426201736366494
One-Class SVM,0.4041831543244771,0.3248811410459588,0.3426201736366494
One-Class SVM,0.4041831543244771,0.3264659270998415,0.3426201736366494
One-Class SVM,0.40587902769926515,0.3264659270998415,0.3426201736366494
One-Class SVM,0.40587902769926515,0.32805071315372425,0.3426201736366494
One-Class SVM,0.41379310344827586,0.32805071315372425,0.3426201736366494
One-Class SVM,0.41379310344827586,0.329635499207607,0.3426201736366494
One-Class SVM,0.41661955907292253,0.329635499207607,0.3426201736366494
One-Class SVM,0.41661955907292253,0.3312202852614897,0.3426201736366494
One-Class SVM,0.42001130582249857,0.3312202852614897,0.3426201736366494
One-Class SVM,0.42001130582249857,0.33438985736925514,0.3426201736366494
One-Class SVM,0.42114188807235725,0.33438985736925514,0.3426201736366494
One-Class SVM,0.42114188807235725,0.3359746434231379,0.3426201736366494
One-Class SVM,0.43301300169587337,0.3359746434231379,0.3426201736366494
One-Class SVM,0.43301300169587337,0.3375594294770206,0.3426201736366494
One-Class SVM,0.4381006218202374,0.3375594294770206,0.3426201736366494
One-Class SVM,0.4381006218202374,0.33914421553090335,0.3426201736366494
One-Class SVM,0.45166760881854157,0.33914421553090335,0.3426201736366494
One-Class SVM,0.45166760881854157,0.34072900158478603,0.3426201736366494
One-Class SVM,0.46919163369135103,0.34072900158478603,0.3426201736366494
One-Class SVM,0.46919163369135103,0.34231378763866877,0.3426201736366494
One-Class SVM,0.4697569248162804,0.34231378763866877,0.3426201736366494
One-Class SVM,0.4697569248162804,0.3438985736925515,0.3426201736366494
One-Class SVM,0.48728094968908986,0.3438985736925515,0.3426201736366494
One-Class SVM,0.48728094968908986,0.34548335974643424,0.3426201736366494
One-Class SVM,0.4906726964386659,0.34548335974643424,0.3426201736366494
One-Class SVM,0.4906726964386659,0.347068145800317,0.3426201736366494
One-Class SVM,0.499152063312606,0.347068145800317,0.3426201736366494
One-Class SVM,0.499152063312606,0.3486529318541997,0.3426201736366494
One-Class SVM,0.5200678349349915,0.3486529318541997,0.3426201736366494
One-Class SVM,0.5200678349349915,0.3502377179080824,0.3426201736366494
One-Class SVM,0.5211984171848502,0.3502377179080824,0.3426201736366494
One-Class SVM,0.5211984171848502,0.3518225039619651,0.3426201736366494
One-Class SVM,0.5217637083097796,0.3518225039619651,0.3426201736366494
One-Class SVM,0.5217637083097796,0.35340729001584786,0.3426201736366494
One-Class SVM,0.5245901639344263,0.35340729001584786,0.3426201736366494
One-Class SVM,0.5245901639344263,0.3549920760697306,0.3426201736366494
One-Class SVM,0.532504239683437,0.3549920760697306,0.3426201736366494
One-Class SVM,0.532504239683437,0.35657686212361334,0.3426201736366494
One-Class SVM,0.534200113058225,0.35657686212361334,0.3426201736366494
One-Class SVM,0.534200113058225,0.358161648177496,0.3426201736366494
One-Class SVM,0.5421141888072357,0.358161648177496,0.3426201736366494
One-Class SVM,0.5421141888072357,0.35974643423137875,0.3426201736366494
One-Class SVM,0.5443753533069531,0.35974643423137875,0.3426201736366494
One-Class SVM,0.5443753533069531,0.3613312202852615,0.3426201736366494
One-Class SVM,0.5551158846806105,0.3613312202852615,0.3426201736366494
One-Class SVM,0.5551158846806105,0.3629160063391442,0.3426201736366494
One-Class SVM,0.5613340870548332,0.3629160063391442,0.3426201736366494
One-Class SVM,0.5613340870548332,0.36450079239302696,0.3426201736366494
One-Class SVM,0.5635952515545506,0.36450079239302696,0.3426201736366494
One-Class SVM,0.5635952515545506,0.36608557844690964,0.3426201736366494
One-Class SVM,0.5664217071791973,0.36608557844690964,0.3426201736366494
One-Class SVM,0.5664217071791973,0.3676703645007924,0.3426201736366494
One-Class SVM,0.5777275296777841,0.3676703645007924,0.3426201736366494
One-Class SVM,0.5777275296777841,0.3692551505546751,0.3426201736366494
One-Class SVM,0.5850763143018655,0.3692551505546751,0.3426201736366494
One-Class SVM,0.5850763143018655,0.3724247226624406,0.3426201736366494
One-Class SVM,0.5862068965517241,0.3724247226624406,0.3426201736366494
One-Class SVM,0.5862068965517241,0.37400950871632327,0.3426201736366494
One-Class SVM,0.6286037309214245,0.37400950871632327,0.3426201736366494
One-Class SVM,0.6286037309214245,0.375594294770206,0.3426201736366494
One-Class SVM,0.6297343131712833,0.375594294770206,0.3426201736366494
One-Class SVM,0.6297343131712833,0.37717908082408874,0.3426201736366494
One-Class SVM,0.6365178066704352,0.37717908082408874,0.3426201736366494
One-Class SVM,0.6365178066704352,0.3787638668779715,0.3426201736366494
One-Class SVM,0.64104013566987,0.3787638668779715,0.3426201736366494
One-Class SVM,0.64104013566987,0.3803486529318542,0.3426201736366494
One-Class SVM,0.6489542114188808,0.3803486529318542,0.3426201736366494
One-Class SVM,0.6489542114188808,0.38193343898573695,0.3426201736366494
One-Class SVM,0.6546071226681741,0.38193343898573695,0.3426201736366494
One-Class SVM,0.6546071226681741,0.38351822503961963,0.3426201736366494
One-Class SVM,0.6591294516676088,0.38351822503961963,0.3426201736366494
One-Class SVM,0.6591294516676088,0.38510301109350237,0.3426201736366494
One-Class SVM,0.6642170717919729,0.38510301109350237,0.3426201736366494
One-Class SVM,0.6642170717919729,0.3866877971473851,0.3426201736366494
One-Class SVM,0.6732617297908423,0.3866877971473851,0.3426201736366494
One-Class SVM,0.6732617297908423,0.38827258320126784,0.3426201736366494
One-Class SVM,0.6868287167891464,0.38827258320126784,0.3426201736366494
One-Class SVM,0.6868287167891464,0.39144215530903326,0.3426201736366494
One-Class SVM,0.6896551724137931,0.39144215530903326,0.3426201736366494
One-Class SVM,0.6896551724137931,0.393026941362916,0.3426201736366494
One-Class SVM,0.6941775014132278,0.393026941362916,0.3426201736366494
One-Class SVM,0.6941775014132278,0.39461172741679873,0.3426201736366494
One-Class SVM,0.6964386659129451,0.39461172741679873,0.3426201736366494
One-Class SVM,0.6964386659129451,0.39619651347068147,0.3426201736366494
One-Class SVM,0.6975692481628039,0.39619651347068147,0.3426201736366494
One-Class SVM,0.6975692481628039,0.3977812995245642,0.3426201736366494
One-Class SVM,0.7049180327868853,0.3977812995245642,0.3426201736366494
One-Class SVM,0.7049180327868853,0.3993660855784469,0.3426201736366494
One-Class SVM,0.7077444884115319,0.3993660855784469,0.3426201736366494
One-Class SVM,0.7077444884115319,0.4009508716323296,0.3426201736366494
One-Class SVM,0.7100056529112493,0.4009508716323296,0.3426201736366494
One-Class SVM,0.7100056529112493,0.40253565768621236,0.3426201736366494
One-Class SVM,0.7150932730356133,0.40253565768621236,0.3426201736366494
One-Class SVM,0.7150932730356133,0.4041204437400951,0.3426201736366494
One-Class SVM,0.7275296777840587,0.4041204437400951,0.3426201736366494
One-Class SVM,0.7275296777840587,0.40570522979397783,0.3426201736366494
One-Class SVM,0.7399660825325043,0.40570522979397783,0.3426201736366494
One-Class SVM,0.7399660825325043,0.40729001584786056,0.3426201736366494
One-Class SVM,0.7405313736574336,0.40729001584786056,0.3426201736366494
One-Class SVM,0.7405313736574336,0.40887480190174325,0.3426201736366494
One-Class SVM,0.756359525155455,0.40887480190174325,0.3426201736366494
One-Class SVM,0.756359525155455,0.410459587955626,0.3426201736366494
One-Class SVM,0.7614471452798192,0.410459587955626,0.3426201736366494
One-Class SVM,0.7614471452798192,0.4120443740095087,0.3426201736366494
One-Class SVM,0.7931034482758621,0.4120443740095087,0.3426201736366494
One-Class SVM,0.7931034482758621,0.41362916006339145,0.3426201736366494
One-Class SVM,0.7936687394007914,0.41362916006339145,0.3426201736366494
One-Class SVM,0.7936687394007914,0.4152139461172742,0.3426201736366494
One-Class SVM,0.7993216506500848,0.4152139461172742,0.3426201736366494
One-Class SVM,0.7993216506500848,0.41679873217115687,0.3426201736366494
One-Class SVM,0.8004522328999435,0.41679873217115687,0.3426201736366494
One-Class SVM,0.8004522328999435,0.4183835182250396,0.3426201736366494
One-Class SVM,0.8021481062747314,0.4183835182250396,0.3426201736366494
One-Class SVM,0.8021481062747314,0.41996830427892234,0.3426201736366494
One-Class SVM,0.8061051441492368,0.41996830427892234,0.3426201736366494
One-Class SVM,0.8061051441492368,0.4215530903328051,0.3426201736366494
One-Class SVM,0.8089315997738835,0.4215530903328051,0.3426201736366494
One-Class SVM,0.8089315997738835,0.4231378763866878,0.3426201736366494
One-Class SVM,0.823063877897117,0.4231378763866878,0.3426201736366494
One-Class SVM,0.823063877897117,0.4247226624405705,0.3426201736366494
One-Class SVM,0.8258903335217637,0.4247226624405705,0.3426201736366494
One-Class SVM,0.8258903335217637,0.42630744849445323,0.3426201736366494
One-Class SVM,0.8270209157716224,0.42630744849445323,0.3426201736366494
One-Class SVM,0.8270209157716224,0.42789223454833597,0.3426201736366494
One-Class SVM,0.828151498021481,0.42789223454833597,0.3426201736366494
One-Class SVM,0.828151498021481,0.4294770206022187,0.3426201736366494
One-Class SVM,0.8309779536461278,0.4294770206022187,0.3426201736366494
One-Class SVM,0.8309779536461278,0.43106180665610144,0.3426201736366494
One-Class SVM,0.8360655737704918,0.43106180665610144,0.3426201736366494
One-Class SVM,0.8360655737704918,0.4326465927099842,0.3426201736366494
One-Class SVM,0.8524590163934426,0.4326465927099842,0.3426201736366494
One-Class SVM,0.8524590163934426,0.43423137876386686,0.3426201736366494
One-Class SVM,0.8795929903900509,0.43423137876386686,0.3426201736366494
One-Class SVM,0.8795929903900509,0.4358161648177496,0.3426201736366494
One-Class SVM,0.8807235726399095,0.4358161648177496,0.3426201736366494
One-Class SVM,0.8807235726399095,0.43740095087163233,0.3426201736366494
One-Class SVM,0.8812888637648388,0.43740095087163233,0.3426201736366494
One-Class SVM,0.8812888637648388,0.43898573692551507,0.3426201736366494
One-Class SVM,0.8846806105144149,0.43898573692551507,0.3426201736366494
One-Class SVM,0.8846806105144149,0.4405705229793978,0.3426201736366494
One-Class SVM,0.8942905596382137,0.4405705229793978,0.3426201736366494
One-Class SVM,0.8942905596382137,0.4421553090332805,0.3426201736366494
One-Class SVM,0.894855850763143,0.4421553090332805,0.3426201736366494
One-Class SVM,0.894855850763143,0.4437400950871632,0.3426201736366494
One-Class SVM,0.8982475975127191,0.4437400950871632,0.3426201736366494
One-Class SVM,0.8982475975127191,0.44532488114104596,0.3426201736366494
One-Class SVM,0.8988128886376484,0.44532488114104596,0.3426201736366494
One-Class SVM,0.8988128886376484,0.44849445324881143,0.3426201736366494
One-Class SVM,0.899943470887507,0.44849445324881143,0.3426201736366494
One-Class SVM,0.899943470887507,0.4500792393026941,0.3426201736366494
One-Class SVM,0.9027699265121537,0.4500792393026941,0.3426201736366494
One-Class SVM,0.9027699265121537,0.45166402535657685,0.3426201736366494
One-Class SVM,0.9061616732617298,0.45166402535657685,0.3426201736366494
One-Class SVM,0.9061616732617298,0.4532488114104596,0.3426201736366494
One-Class SVM,0.9101187111362352,0.4532488114104596,0.3426201736366494
One-Class SVM,0.9101187111362352,0.4548335974643423,0.3426201736366494
One-Class SVM,0.9214245336348219,0.4548335974643423,0.3426201736366494
One-Class SVM,0.9214245336348219,0.45641838351822506,0.3426201736366494
One-Class SVM,0.92312040700961,0.45641838351822506,0.3426201736366494
One-Class SVM,0.92312040700961,0.45800316957210774,0.3426201736366494
One-Class SVM,0.9259468626342566,0.45800316957210774,0.3426201736366494
One-Class SVM,0.9259468626342566,0.4595879556259905,0.3426201736366494
One-Class SVM,0.928208027133974,0.4595879556259905,0.3426201736366494
One-Class SVM,0.928208027133974,0.4611727416798732,0.3426201736366494
One-Class SVM,0.9327303561334087,0.4611727416798732,0.3426201736366494
One-Class SVM,0.9327303561334087,0.46275752773375595,0.3426201736366494
One-Class SVM,0.9378179762577727,0.46275752773375595,0.3426201736366494
One-Class SVM,0.9378179762577727,0.4643423137876387,0.3426201736366494
One-Class SVM,0.9429055963821368,0.4643423137876387,0.3426201736366494
One-Class SVM,0.9429055963821368,0.4659270998415214,0.3426201736366494
One-Class SVM,0.9440361786319955,0.4659270998415214,0.3426201736366494
One-Class SVM,0.9440361786319955,0.4675118858954041,0.3426201736366494
One-Class SVM,0.9451667608818541,0.4675118858954041,0.3426201736366494
One-Class SVM,0.9451667608818541,0.46909667194928684,0.3426201736366494
One-Class SVM,0.9513849632560769,0.46909667194928684,0.3426201736366494
One-Class SVM,0.9513849632560769,0.4706814580031696,0.3426201736366494
One-Class SVM,0.9519502543810062,0.4706814580031696,0.3426201736366494
One-Class SVM,0.9519502543810062,0.4722662440570523,0.3426201736366494
One-Class SVM,0.9525155455059355,0.4722662440570523,0.3426201736366494
One-Class SVM,0.9525155455059355,0.47385103011093505,0.3426201736366494
One-Class SVM,0.9553420011305822,0.47385103011093505,0.3426201736366494
One-Class SVM,0.9553420011305822,0.4754358161648177,0.3426201736366494
One-Class SVM,0.958168456755229,0.4754358161648177,0.3426201736366494
One-Class SVM,0.958168456755229,0.47702060221870046,0.3426201736366494
One-Class SVM,0.9592990390050876,0.47702060221870046,0.3426201736366494
One-Class SVM,0.9592990390050876,0.4786053882725832,0.3426201736366494
One-Class SVM,0.9621254946297343,0.4786053882725832,0.3426201736366494
One-Class SVM,0.9621254946297343,0.48019017432646594,0.3426201736366494
One-Class SVM,0.9655172413793104,0.48019017432646594,0.3426201736366494
One-Class SVM,0.9655172413793104,0.48177496038034867,0.3426201736366494
One-Class SVM,0.9660825325042397,0.48177496038034867,0.3426201736366494
One-Class SVM,0.9660825325042397,0.48335974643423135,0.3426201736366494
One-Class SVM,0.9677784058790277,0.48335974643423135,0.3426201736366494
One-Class SVM,0.9677784058790277,0.4849445324881141,0.3426201736366494
One-Class SVM,0.9683436970039571,0.4849445324881141,0.3426201736366494
One-Class SVM,0.9683436970039571,0.48811410459587956,0.3426201736366494
One-Class SVM,0.9745618993781797,0.48811410459587956,0.3426201736366494
One-Class SVM,0.9745618993781797,0.4896988906497623,0.3426201736366494
One-Class SVM,0.9756924816280385,0.4896988906497623,0.3426201736366494
One-Class SVM,0.9756924816280385,0.4928684627575277,0.3426201736366494
One-Class SVM,0.9773883550028265,0.4928684627575277,0.3426201736366494
One-Class SVM,0.9773883550028265,0.49445324881141045,0.3426201736366494
One-Class SVM,0.9802148106274732,0.49445324881141045,0.3426201736366494
One-Class SVM,0.9802148106274732,0.4960380348652932,0.3426201736366494
One-Class SVM,0.9836065573770492,0.4960380348652932,0.3426201736366494
One-Class SVM,0.9836065573770492,0.5007923930269413,0.3426201736366494
One-Class SVM,0.9847371396269079,0.5007923930269413,0.3426201736366494
One-Class SVM,0.9847371396269079,0.5023771790808241,0.3426201736366494
One-Class SVM,0.9858677218767665,0.5023771790808241,0.3426201736366494
One-Class SVM,0.9858677218767665,0.5071315372424723,0.3426201736366494
One-Class SVM,0.9864330130016958,0.5071315372424723,0.3426201736366494
One-Class SVM,0.9864330130016958,0.5103011093502378,0.3426201736366494
One-Class SVM,0.9875635952515546,0.5103011093502378,0.3426201736366494
One-Class SVM,0.9875635952515546,0.5118858954041204,0.3426201736366494
One-Class SVM,0.9881288863764839,0.5118858954041204,0.3426201736366494
One-Class SVM,0.9881288863764839,0.5134706814580031,0.3426201736366494
One-Class SVM,0.9886941775014132,0.5134706814580031,0.3426201736366494
One-Class SVM,0.9886941775014132,0.5150554675118859,0.3426201736366494
One-Class SVM,0.9903900508762012,0.5150554675118859,0.3426201736366494
One-Class SVM,0.9903900508762012,0.5166402535657686,0.3426201736366494
One-Class SVM,0.9920859242509893,0.5166402535657686,0.3426201736366494
One-Class SVM,0.9920859242509893,0.5198098256735341,0.3426201736366494
One-Class SVM,0.9926512153759186,0.5198098256735341,0.3426201736366494
One-Class SVM,0.9926512153759186,0.5245641838351822,0.3426201736366494
One-Class SVM,0.9932165065008479,0.5245641838351822,0.3426201736366494
One-Class SVM,0.9932165065008479,0.526148969889065,0.3426201736366494
One-Class SVM,0.9943470887507067,0.526148969889065,0.3426201736366494
One-Class SVM,0.9943470887507067,0.5277337559429477,0.3426201736366494
One-Class SVM,0.994912379875636,0.5277337559429477,0.3426201736366494
One-Class SVM,0.994912379875636,0.5293185419968305,0.3426201736366494
One-Class SVM,0.9954776710005653,0.5293185419968305,0.3426201736366494
One-Class SVM,0.9954776710005653,0.5372424722662441,0.3426201736366494
One-Class SVM,0.9960429621254946,0.5372424722662441,0.3426201736366494
One-Class SVM,0.9960429621254946,0.5388272583201268,0.3426201736366494
One-Class SVM,0.9971735443753533,0.5388272583201268,0.3426201736366494
One-Class SVM,0.9971735443753533,0.5467511885895404,0.3426201736366494
One-Class SVM,0.998304126625212,0.5467511885895404,0.3426201736366494
One-Class SVM,0.998304126625212,0.5562599049128367,0.3426201736366494
One-Class SVM,0.9988694177501414,0.5562599049128367,0.3426201736366494
One-Class SVM,0.9988694177501414,0.5705229793977813,0.3426201736366494
One-Class SVM,0.9994347088750707,0.5705229793977813,0.3426201736366494
One-Class SVM,0.9994347088750707,0.572107765451664,0.3426201736366494
One-Class SVM,1.0,0.572107765451664,0.3426201736366494
One-Class SVM,1.0,1.0,0.3426201736366494
Local Outlier Factor,0.0,0.0,0.47386178049682903
Local Outlier Factor,0.0,0.001584786053882726,0.47386178049682903
Local Outlier Factor,0.0,0.028526148969889066,0.47386178049682903
Local Outlier Factor,0.0005652911249293386,0.028526148969889066,0.47386178049682903
Local Outlier Factor,0.0005652911249293386,0.03169572107765452,0.47386178049682903
Local Outlier Factor,0.0011305822498586771,0.03169572107765452,0.47386178049682903
Local Outlier Factor,0.0011305822498586771,0.03645007923930269,0.47386178049682903
Local Outlier Factor,0.0022611644997173543,0.03645007923930269,0.47386178049682903
Local Outlier Factor,0.0022611644997173543,0.039619651347068144,0.47386178049682903
Local Outlier Factor,0.002826455624646693,0.039619651347068144,0.47386178049682903
Local Outlier Factor,0.002826455624646693,0.04595879556259905,0.47386178049682903
Local Outlier Factor,0.0045223289994347085,0.04595879556259905,0.47386178049682903
Local Outlier Factor,0.0045223289994347085,0.0491283676703645,0.47386178049682903
Local Outlier Factor,0.006218202374222725,0.0491283676703645,0.47386178049682903
Local Outlier Factor,0.006218202374222725,0.05071315372424723,0.47386178049682903
Local Outlier Factor,0.006783493499152063,0.05071315372424723,0.47386178049682903
Local Outlier Factor,0.006783493499152063,0.05229793977812995,0.47386178049682903
Local Outlier Factor,0.007348784624081402,0.05229793977812995,0.47386178049682903
Local Outlier Factor,0.007348784624081402,0.0554675118858954,0.47386178049682903
Local Outlier Factor,0.00791407574901074,0.0554675118858954,0.47386178049682903
Local Outlier Factor,0.00791407574901074,0.060221870047543584,0.47386178049682903
Local Outlier Factor,0.008479366873940079,0.060221870047543584,0.47386178049682903
Local Outlier Factor,0.008479366873940079,0.06339144215530904,0.47386178049682903
Local Outlier Factor,0.011871113623516111,0.06339144215530904,0.47386178049682903
Local Outlier Factor,0.011871113623516111,0.06497622820919176,0.47386178049682903
Local Outlier Factor,0.01243640474844545,0.06497622820919176,0.47386178049682903
Local Outlier Factor,0.01243640474844545,0.06814580031695722,0.47386178049682903
Local Outlier Factor,0.013001695873374788,0.06814580031695722,0.47386178049682903
Local Outlier Factor,0.013001695873374788,0.06973058637083994,0.47386178049682903
Local Outlier Factor,0.01582815149802148,0.06973058637083994,0.47386178049682903
Local Outlier Factor,0.01582815149802148,0.07131537242472266,0.47386178049682903
Local Outlier Factor,0.016958733747880157,0.07131537242472266,0.47386178049682903
Local Outlier Factor,0.016958733747880157,0.07290015847860538,0.47386178049682903
Local Outlier Factor,0.017524024872809497,0.07290015847860538,0.47386178049682903
Local Outlier Factor,0.017524024872809497,0.07448494453248812,0.47386178049682903
Local Outlier Factor,0.018089315997738834,0.07448494453248812,0.47386178049682903
Local Outlier Factor,0.018089315997738834,0.08082408874801902,0.47386178049682903
Local Outlier Factor,0.018654607122668174,0.08082408874801902,0.47386178049682903
Local Outlier Factor,0.018654607122668174,0.08240887480190175,0.47386178049682903
Local Outlier Factor,0.022046353872244205,0.08240887480190175,0.47386178049682903
Local Outlier Factor,0.022046353872244205,0.08399366085578447,0.47386178049682903
Local Outlier Factor,0.022611644997173545,0.08399366085578447,0.47386178049682903
Local Outlier Factor,0.022611644997173545,0.08557844690966719,0.47386178049682903
Local Outlier Factor,0.023742227247032222,0.08557844690966719,0.47386178049682903
Local Outlier Factor,0.023742227247032222,0.08716323296354993,0.47386178049682903
Local Outlier Factor,0.025438100621820236,0.08716323296354993,0.47386178049682903
Local Outlier Factor,0.025438100621820236,0.08874801901743265,0.47386178049682903
Local Outlier Factor,0.026568682871678916,0.08874801901743265,0.47386178049682903
Local Outlier Factor,0.026568682871678916,0.09033280507131537,0.47386178049682903
Local Outlier Factor,0.029395138496325607,0.09033280507131537,0.47386178049682903
Local Outlier Factor,0.029395138496325607,0.0919175911251981,0.47386178049682903
Local Outlier Factor,0.029960429621254947,0.0919175911251981,0.47386178049682903
Local Outlier Factor,0.029960429621254947,0.09508716323296355,0.47386178049682903
Local Outlier Factor,0.03617863199547767,0.09508716323296355,0.47386178049682903
Local Outlier Factor,0.03617863199547767,0.098256735340729,0.47386178049682903
Local Outlier Factor,0.03674392312040701,0.098256735340729,0.47386178049682903
Local Outlier Factor,0.03674392312040701,0.09984152139461172,0.47386178049682903
Local Outlier Factor,0.03787450537026569,0.09984152139461172,0.47386178049682903
Local Outlier Factor,0.03787450537026569,0.10142630744849446,0.47386178049682903
Local Outlier Factor,0.03843979649519502,0.10142630744849446,0.47386178049682903
Local Outlier Factor,0.03843979649519502,0.10301109350237718,0.47386178049682903
Local Outlier Factor,0.03900508762012436,0.10301109350237718,0.47386178049682903
Local Outlier Factor,0.03900508762012436,0.1045958795562599,0.47386178049682903
Local Outlier Factor,0.0395703787450537,0.1045958795562599,0.47386178049682903
Local Outlier Factor,0.0395703787450537,0.10618066561014262,0.47386178049682903
Local Outlier Factor,0.04409270774448841,0.10618066561014262,0.47386178049682903
Local Outlier Factor,0.04409270774448841,0.10776545166402536,0.47386178049682903
Local Outlier Factor,0.047484454494064444,0.10776545166402536,0.47386178049682903
Local Outlier Factor,0.047484454494064444,0.10935023771790808,0.47386178049682903
Local Outlier Factor,0.0497456189937818,0.10935023771790808,0.47386178049682903
Local Outlier Factor,0.0497456189937818,0.1109350237717908,0.47386178049682903
Local Outlier Factor,0.05031091011871114,0.1109350237717908,0.47386178049682903
Local Outlier Factor,0.05031091011871114,0.11251980982567353,0.47386178049682903
Local Outlier Factor,0.05087620124364047,0.11251980982567353,0.47386178049682903
Local Outlier Factor,0.05087620124364047,0.11410459587955626,0.47386178049682903
Local Outlier Factor,0.05596382136800452,0.11410459587955626,0.47386178049682903
Local Outlier Factor,0.05596382136800452,0.11568938193343899,0.47386178049682903
Local Outlier Factor,0.0570944036178632,0.11568938193343899,0.47386178049682903
Local Outlier Factor,0.0570944036178632,0.11727416798732171,0.47386178049682903
Local Outlier Factor,0.05765969474279254,0.11727416798732171,0.47386178049682903
Local Outlier Factor,0.05765969474279254,0.11885895404120443,0.47386178049682903
